6	7	9	7	7
8	8	7	10	8
6	7	8	9	9
8	7	8	12	6
9	6	7	10	11

6	7	9	7	7
8	8	7	9	8
6	7	8	9	10
7	8	8	11	6
9	6	8	10	11

6	8	8	7	7
8	7	7	9	8
8	7	8	9	10
6	8	8	11	6
10	5	8	10	11

6	9	8	6	7
8	6	8	9	7
8	7	8	9	11
6	7	10	8	6
10	5	8	11	12

5	10	9	6	7
8	6	7	9	7
6	6	10	8	11
7	6	9	9	6
11	6	8	12	11







5	10	10	5	7
8	6	8	8	7
6	6	9	9	10
7	7	9	9	6
11	6	8	12	11

5	10	10	5	7
7	6	9	8	7
6	6	9	8	10
7	8	9	9	7
11	5	8	13	10

6	10	10	7	6
6	6	10	7	7
6	6	8	9	10
7	8	9	8	7
11	6	7	13	10

6	10	9	8	6
6	6	10	7	7
6	6	8	9	10
8	6	9	8	7
11	7	7	13	10

6	10	9	8	6
6	5	11	7	7
6	7	8	8	9
8	6	9	8	8
11	7	7	14	9







6	10	10	9	5
6	5	10	7	8
6	7	8	9	8
8	6	8	7	8
11	7	9	13	9

6	10	10	9	5
6	6	9	7	7
7	7	8	9	9
8	6	8	7	8
9	8	9	12	10

6	9	10	9	5
7	6	9	8	6
7	7	8	9	9
7	6	8	7	9
10	8	9	11	10

6	10	9	9	5
6	7	8	8	6
6	9	9	9	9
6	6	8	7	9
10	8	9	11	10

6	10	9	8	6
6	7	8	8	6
6	9	9	9	9
6	5	7	7	9
10	9	10	11	10







7	9	9	8	6
5	7	8	8	6
6	10	9	8	9
6	5	7	8	9
10	9	10	11	10

7	9	9	8	6
5	7	8	8	6
6	10	10	7	8
7	4	8	7	10
10	9	10	11	10

6	10	9	7	6
6	7	8	9	5
7	10	10	7	7
5	4	8	8	10
10	10	10	11	10

6	10	9	8	6
5	7	8	8	5
9	10	10	7	7
4	4	8	9	8
10	10	10	11	11

6	10	9	8	6
5	7	8	8	5
10	9	10	7	7
4	4	8	9	7
10	10	10	11	12







6	11	8	8	6
5	7	9	7	5
9	9	12	5	8
4	4	7	10	7
10	10	10	11	12

6	10	8	8	6
6	6	8	8	5
9	10	11	5	8
4	4	8	9	7
11	9	10	12	12

6	10	8	8	6
6	6	8	8	5
9	10	11	5	7
4	4	9	9	8
11	9	9	12	12

7	9	8	8	6
6	6	8	8	5
9	10	11	5	7
4	4	9	9	8
11	8	10	12	12

7	9	8	8	5
6	8	7	6	7
8	10	11	7	6
5	3	9	8	9
11	8	10	13	11







7	8	9	8	5
6	7	8	6	8
8	11	10	7	5
5	3	9	8	8
11	8	10	13	12

7	8	9	8	5
6	8	8	6	8
7	10	10	8	5
5	4	9	7	8
11	8	10	13	12

7	8	10	7	5
6	8	8	6	8
7	11	9	8	5
5	4	8	7	8
11	8	11	13	12

8	8	9	7	5
7	8	8	5	8
7	10	8	9	6
5	5	8	7	8
11	7	11	12	13

8	8	9	7	5
9	7	9	4	8
6	10	8	9	6
5	5	8	7	7
11	7	11	12	14







8	8	9	6	4
10	6	9	5	9
6	9	8	9	6
5	6	8	7	7
11	7	11	12	14

9	8	9	6	4
9	6	9	5	9
6	9	8	9	5
6	5	8	8	7
12	5	12	12	14

9	8	9	6	4
9	6	10	5	8
6	9	7	9	6
5	5	8	9	7
13	4	13	11	14

9	8	10	6	3
9	6	10	5	8
6	10	7	8	6
5	6	7	9	7
13	4	13	11	14

9	8	9	6	3
9	6	10	5	8
7	9	8	8	6
5	6	7	9	7
13	5	12	11	14







9	8	9	6	3
9	7	10	5	8
7	7	8	8	6
5	5	10	8	6
13	5	12	11	15

9	8	9	6	3
9	7	10	5	8
7	7	9	7	6
7	6	10	8	6
11	4	12	11	15

9	9	8	6	4
9	7	10	5	7
7	7	9	7	6
7	5	10	8	6
11	5	12	11	15

9	9	8	7	3
9	7	11	3	7
7	7	9	8	6
7	5	10	7	6
11	5	12	11	16

10	8	8	7	3
9	8	10	4	6
7	7	9	7	6
8	5	9	9	6
11	5	12	10	16







10	8	8	7	3
9	6	11	4	5
7	8	9	7	7
7	6	9	8	6
10	6	12	11	16

10	8	8	7	3
9	6	11	4	4
8	8	8	6	9
6	7	9	8	6
10	6	12	11	16

10	9	6	8	2
9	6	11	4	5
8	8	8	6	9
6	7	10	8	6
10	6	11	11	16

11	9	5	8	2
9	6	11	4	5
9	7	8	6	9
6	7	10	8	6
9	7	10	12	16

11	9	6	7	2
9	6	11	4	4
9	7	8	6	9
6	7	10	8	7
9	7	10	12	16







12	9	6	7	2
8	7	11	5	4
9	6	8	5	9
7	8	10	7	7
8	7	10	12	16

12	9	7	5	3
8	7	11	5	4
10	5	7	6	9
6	9	10	6	8
8	7	10	12	16

12	9	7	5	3
9	7	11	5	4
9	6	7	6	9
6	9	9	6	8
8	7	9	13	16

13	8	7	5	3
9	8	10	5	4
9	6	6	6	9
6	10	9	6	8
8	7	10	12	16

13	9	6	4	4
9	8	10	4	4
9	6	6	7	8
6	10	9	7	8
8	7	10	12	16







13	9	6	4	4
9	8	10	4	4
8	7	6	7	8
6	10	9	7	8
8	7	10	12	16

13	9	6	4	4
9	8	10	4	4
8	7	7	7	8
6	9	9	7	8
8	8	9	12	16

13	9	6	4	4
9	9	10	3	4
8	7	7	7	8
6	9	9	7	8
8	8	9	12	16

13	9	6	4	4
9	9	10	3	4
9	6	7	7	8
6	9	9	7	8
8	8	9	12	16

13	9	6	4	4
10	8	10	4	4
9	6	7	6	8
6	9	9	7	8
8	8	9	12	16







13	9	6	4	4
11	8	10	4	4
8	6	7	6	8
6	9	9	7	8
8	8	9	12	16

13	9	6	4	4
11	8	10	4	4
9	6	7	6	7
5	9	9	6	10
8	8	9	12	16

13	9	6	3	4
12	8	10	5	3
9	6	6	5	8
5	9	9	7	10
8	7	10	12	16

14	9	6	3	4
11	8	10	5	3
9	6	6	6	7
6	8	8	7	10
8	7	11	12	16

14	9	6	3	3
12	7	10	5	4
10	6	6	6	7
5	8	8	7	10
8	7	11	12	16







14	10	5	2	4
12	7	9	5	4
10	6	7	6	6
5	8	8	7	11
8	7	11	12	16

14	10	6	1	3
12	7	8	5	5
10	6	8	6	6
5	7	9	6	11
8	8	11	12	16

15	10	6	1	3
11	8	8	5	5
10	5	8	6	6
5	7	10	5	11
8	8	11	12	16

15	11	5	1	3
11	8	8	5	5
10	5	8	6	6
5	7	9	5	11
8	9	11	12	16

15	11	5	1	3
12	7	8	5	5
10	6	7	6	6
5	7	9	5	11
7	10	11	12	16







15	12	4	1	3
12	7	9	4	5
10	6	7	5	6
6	6	8	7	11
7	10	11	12	16

15	12	4	1	3
12	7	7	4	5
10	7	8	6	5
6	6	8	6	12
7	10	11	12	16

15	12	4	1	2
12	7	7	4	5
10	7	7	7	6
6	6	8	6	12
7	10	11	12	16

15	13	4	1	2
12	6	7	4	5
10	7	8	7	5
6	6	7	6	13
7	10	11	12	16

15	13	4	1	2
