73.302863	64.834564

70.764886	67.222601

70.764886	67.222601

70.764886	67.222601

70.764886	67.222601

70.764886	67.222601

70.465131	66.898230

70.390192	66.817139

70.390192	66.817139

70.390192	66.817139

70.390192	66.817139

70.390192	66.817139

70.390192	66.817139

70.390192	66.817139

67.521875	68.968994

66.241772	69.859558

67.996558	67.236627

69.166412	65.488007

69.710260	64.528851

70.526038	63.090112

69.191266	63.962170

66.932855	64.636993

67.251593	63.390863

64.725867	64.725867

64.725867	64.725867

64.725867	64.725867

64.980463	64.181610

65.998834	62.004572

65.998834	62.004572

66.484039	60.821564

67.211853	59.047058

67.211853	59.047058

67.211853	59.047058

68.366821	55.788965

68.366821	55.788965

68.366821	55.788965

68.366821	55.788965

68.366821	55.788965

68.366821	55.788965

68.366821	55.788965

68.586542	55.053705

69.465430	52.112665

69.465430	52.112665

69.465430	52.112665

69.465430	52.112665

69.465430	52.112665

69.465430	52.112665

69.465430	52.112665

69.465430	52.112665

69.465430	52.112665

69.465430	52.112665

69.465430	52.112665

69.465430	52.112665

69.465430	52.112665

69.465430	52.112665

69.465430	52.112665

69.465430	52.112665

67.865100	52.907617

66.798206	53.437585

66.798206	53.437585

66.798206	53.437585

66.798206	53.437585

66.798206	53.437585

66.798206	53.437585

66.798206	53.437585

66.798206	53.437585

65.055707	54.196985

63.894037	54.703253

63.894037	54.703253

63.894037	54.703253

63.894037	54.703253

63.894037	54.703253

63.894037	54.703253

63.894037	54.703253

63.894037	54.703253

63.894037	54.703253

62.611853	55.186578

60.688586	55.911566

60.688586	55.911566

60.688586	55.911566

60.688586	55.911566

60.688586	55.911566

60.688586	55.911566

60.688586	55.911566

60.688586	55.911566

60.688586	55.911566

60.688586	55.911566

60.688586	55.911566

60.905621	55.042804

61.773773	51.567761

61.773773	51.567761

61.773773	51.567761

60.329407	52.034058

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

58.162854	52.733508

