1	4	1	0	3
1	0	3	1	0
1	0	1	2	0
3	0	1	0	1
1	2	1	0	0

3	5	1	3	3
1	0	4	1	1
2	2	3	4	0
8	1	3	0	1
2	3	3	0	0

3	5	1	5	3
3	1	6	1	3
3	2	3	4	0
9	3	5	0	1
2	4	3	0	2

6	6	1	7	3
3	2	9	2	3
3	2	3	4	0
12	5	6	1	1
4	4	3	0	2

7	7	1	10	3
3	3	12	4	3
3	2	3	5	1
15	8	8	4	1
4	5	3	0	2

7	7	1	11	3
6	3	13	5	3
4	2	6	5	1
16	10	8	4	1
5	5	3	0	2

8	7	1	12	3
6	3	14	8	3
5	3	6	5	1
19	10	8	6	1
5	5	3	0	2

8	7	2	14	3
7	4	14	8	3
7	3	9	6	1
20	11	11	7	1
5	5	3	0	2

8	7	3	19	3
8	4	17	8	3
9	3	9	8	1
24	13	13	8	1
6	6	4	1	2

8	8	3	24	3
10	4	17	8	3
9	5	14	9	2
25	15	14	8	1
7	6	4	2	2

8	8	4	24	3
11	5	17	8	3
9	5	16	10	2
26	16	16	8	1
7	6	4	2	2

10	8	5	24	5
11	5	19	10	3
10	5	17	11	3
27	16	19	9	1
8	6	4	2	2

11	11	5	24	5
11	5	25	10	3
11	5	20	11	3
27	16	21	11	1
9	6	4	2	2

12	12	5	27	5
13	7	29	11	3
13	5	20	12	3
29	16	24	11	1
10	7	4	2	2

15	14	6	27	6
14	7	30	11	3
14	5	21	13	3
30	19	24	11	1
12	7	4	3	2

19	14	8	27	6
15	8	30	12	3
14	6	21	14	3
30	20	27	11	1
15	8	4	3	2

22	16	8	29	6
18	9	31	12	3
14	7	22	14	3
33	20	31	11	1
16	8	4	5	2

22	16	8	31	7
19	10	31	12	3
14	8	23	15	4
33	21	33	11	1
17	8	4	7	2

24	19	8	33	7
19	12	33	12	3
19	8	26	15	5
34	28	33	11	1
19	9	4	7	2

24	20	8	33	7
21	12	33	12	3
21	8	28	16	6
35	31	35	12	1
20	9	4	7	2

25	21	8	34	7
23	15	34	13	3
22	8	31	17	6
37	34	35	13	1
22	9	4	8	2

25	22	11	34	8
27	17	34	15	3
22	8	32	17	6
38	37	35	13	1
24	9	4	8	2

26	22	12	35	8
30	18	34	15	3
23	9	32	17	6
39	38	36	17	1
26	9	4	8	2

30	23	13	35	8
30	21	35	15	3
23	9	33	18	6
41	40	37	20	1
30	9	4	8	2

32	25	14	38	10
31	21	35	15	3
24	9	33	19	6
42	42	39	20	1
33	9	4	8	2

33	25	14	40	10
31	21	35	15	3
28	12	33	23	6
43	42	40	21	1
36	9	4	8	2

38	26	14	40	10
31	22	35	15	3
29	13	33	25	6
44	44	40	21	1
39	9	4	9	2

43	29	14	40	10
33	22	35	16	3
29	16	34	26	6
48	45	40	21	1
39	9	4	9	2

49	31	14	40	10
33	22	35	17	3
30	16	34	26	6
49	46	40	21	1
40	9	4	10	2

51	31	14	42	10
34	23	35	20	3
30	16	36	26	6
51	46	40	21	1
41	9	4	12	2

55	32	15	43	10
36	23	35	24	3
31	17	37	27	6
54	46	40	21	1
44	9	4	13	2

59	33	16	45	10
37	23	35	24	3
33	18	37	28	6
57	49	42	23	1
48	9	4	13	2

59	33	16	47	10
41	25	37	24	3
35	19	38	28	6
60	52	43	26	1
50	9	4	13	2

60	33	16	47	10
44	26	38	25	3
39	21	41	28	6
66	54	46	26	1
52	9	4	13	2

63	33	17	48	10
48	27	38	26	3
42	21	41	29	6
67	54	46	26	1
53	9	4	13	2

65	35	18	50	10
49	29	38	26	3
44	21	43	29	6
71	55	46	26	1
55	9	4	13	2

67	37	19	51	10
52	29	40	27	3
47	21	45	29	6
73	55	48	27	1
57	9	4	13	2

70	39	19	51	10
55	29	41	28	3
49	21	46	29	6
74	55	50	28	1
57	9	4	14	2

74	42	20	52	10
60	31	42	28	3
52	22	47	29	6
76	55	50	28	1
59	9	4	15	2

83	43	22	53	12
63	31	42	28	3
53	22	47	30	6
78	56	50	28	1
59	9	4	15	2

84	44	23	53	12
66	31	42	29	3
54	23	48	30	6
83	56	52	28	1
59	9	4	15	2

86	45	26	55	12
71	31	42	29	3
54	23	49	30	6
86	56	52	28	1
59	9	4	15	2

88	46	27	55	12
77	33	42	29	3
55	24	49	30	6
92	56	54	28	1
60	9	4	15	2

97	47	29	55	12
80	33	42	29	3
57	24	50	30	6
98	56	55	28	1
60	9	4	15	2

99	49	29	56	12
85	35	43	29	3
58	24	53	30	6
101	56	55	28	1
60	9	4	15	2

106	49	29	56	12
91	38	43	29	3
62	24	53	30	6
102	58	55	28	1
60	9	4	15	2

116	49	30	56	12
96	39	43	29	3
65	26	54	30	6
105	61	55	30	1
62	9	4	15	2

123	49	30	56	12
101	40	43	29	3
65	28	55	30	6
106	62	55	30	1
65	9	4	15	2

127	50	32	56	13
105	42	44	29	3
68	29	56	30	6
109	63	57	31	1
68	9	4	15	2

131	50	33	58	13
108	45	44	29	3
69	31	56	30	7
111	63	59	31	1
70	9	4	15	2

140	51	33	58	13
113	45	45	29	3
70	31	58	30	7
115	64	61	31	1
72	9	4	15	2

148	51	33	58	13
117	45	45	29	3
71	31	58	31	7
115	64	61	31	1
74	9	4	15	2

155	53	33	58	13
119	46	45	29	3
74	32	59	31	7
117	64	62	31	1
75	9	4	15	2

160	55	34	58	15
126	46	45	29	3
77	36	61	31	7
118	64	62	31	1
75	9	4	15	2

169	55	35	58	15
132	46	45	29	3
80	36	62	31	7
118	65	64	31	1
76	9	4	15	2

177	55	35	60	15
137	46	45	29	3
81	39	63	31	7
118	67	64	31	1
76	9	4	15	2

187	55	35	60	15
144	48	46	29	3
83	41	63	31	7
121	68	65	31	1
76	9	4	15	2

194	55	35	60	15
148	48	46	29	3
85	41	64	31	7
124	70	66	31	1
77	9	4	15	2

204	56	39	61	15
155	49	46	29	3
88	44	64	31	7
126	71	66	31	1
78	9	4	15	2

211	58	39	61	15
160	50	46	30	3
91	45	66	31	7
128	71	67	31	1
80	9	4	15	2

216	58	42	61	15
168	51	46	30	5
94	45	66	31	7
130	71	68	31	1
84	9	4	15	2

222	60	42	61	15
172	52	46	30	7
100	47	66	31	7
132	72	68	31	1
84	9	4	15	2

229	61	46	61	15
179	52	46	30	7
104	48	67	31	7
132	72	68	31	1
85	9	4	15	2

239	61	46	61	15
187	52	46	30	7
106	49	67	31	7
134	72	68	31	1
87	9	4	15	2

244	65	47	61	15
198	53	46	30	7
109	49	67	31	7
136	72	68	31	1
88	9	4	15	2

255	65	47	61	15
206	55	46	30	7
112	52	67	31	7
138	73	68	31	1
88	9	4	15	2

263	68	48	62	15
211	55	46	30	7
116	55	69	31	7
142	73	69	31	1
90	9	4	15	2

270	70	48	62	16
218	55	47	30	7
116	56	72	31	7
146	73	69	31	1
90	9	4	15	2

276	71	48	62	16
228	56	49	30	7
120	58	74	31	7
149	73	71	31	1
90	9	4	15	2

286	71	48	62	17
242	57	50	30	7
127	59	75	31	7
152	73	71	31	1
90	9	4	15	2

293	74	48	62	17
249	58	50	30	7
134	59	75	32	7
152	73	71	31	1
90	9	4	15	2

304	75	49	63	17
262	60	50	30	7
137	61	75	32	7
156	73	73	31	1
91	9	4	15	2

311	77	50	63	17
265	60	50	30	7
144	61	75	32	7
159	76	73	31	1
91	9	4	15	2

320	79	50	63	17
277	61	50	30	7
148	61	75	32	8
161	76	73	31	1
91	9	4	15	2

327	80	51	63	17
283	63	50	30	7
154	65	75	32	10
162	76	73	31	1
91	9	4	15	2

332	81	52	63	17
290	63	50	30	7
158	66	75	32	10
162	78	73	31	1
92	9	4	15	2

339	84	53	63	17
296	63	51	30	7
163	66	75	32	10
163	79	73	31	1
94	9	4	15	2

351	84	55	63	17
306	65	51	30	7
168	66	75	32	10
165	79	73	31	1
94	9	4	15	2

357	87	55	63	17
319	67	52	30	7
172	66	75	34	10
167	79	73	31	1
94	9	4	15	2

370	89	56	63	17
326	69	52	30	7
173	66	75	35	10
169	79	73	31	1
96	9	4	15	2

381	90	56	63	17
336	71	52	30	7
177	67	75	35	10
171	79	73	31	1
96	9	4	15	2

388	90	58	65	17
345	74	52	30	7
188	68	75	35	10
171	79	73	31	1
96	9	4	15	2

399	90	58	67	17
355	76	52	30	7
189	69	75	35	10
174	79	73	31	1
96	9	4	15	2

405	93	58	67	17
358	76	52	30	7
200	71	76	36	12
175	79	73	31	1
96	9	4	15	2

414	96	60	67	17
363	77	52	30	7
209	72	77	36	12
177	79	73	31	1
96	9	4	15	2

421	102	60	67	19
373	78	52	30	7
215	72	78	36	12
178	79	73	31	1
96	9	4	15	2

429	107	60	67	19
385	78	52	30	7
225	73	78	36	12
181	81	73	31	1
96	9	4	15	2

438	116	61	68	19
392	79	52	30	7
227	75	78	36	12
183	81	73	31	1
97	9	4	15	2

449	119	63	69	19
407	80	52	30	7
230	76	78	36	12
184	81	73	31	1
98	9	4	15	2

461	127	63	69	19
414	82	52	30	7
240	78	78	36	12
186	81	73	31	1
98	9	4	15	2

471	131	63	69	19
426	84	52	30	7
244	79	78	37	12
187	82	73	31	1
98	9	4	15	2

483	136	63	69	19
433	84	52	30	7
247	79	78	37	12
189	82	73	31	1
98	9	4	15	2

492	139	64	71	19
444	86	52	30	7
256	81	78	38	12
191	83	73	31	1
98	9	4	15	2

498	143	64	71	19
454	89	52	30	7
265	81	78	40	12
192	83	73	31	1
98	9	4	15	2

506	145	64	73	19
469	89	52	30	7
272	81	78	40	12
193	83	73	31	1
98	9	4	15	2

514	147	65	73	19
477	89	52	30	7
276	82	78	40	12
197	83	73	31	1
98	9	4	15	2

522	150	65	73	19
490	90	52	30	7
284	84	78	40	12
199	83	73	31	1
98	9	4	15	2

527	152	66	73	19
506	91	52	30	7
292	85	78	40	13
199	83	73	31	1
98	9	4	15	2

534	160	66	73	19
517	93	52	30	7
301	85	78	40	13
202	83	73	31	1
98	9	4	15	2

543	164	66	73	19
529	96	52	30	7
306	86	78	40	13
202	83	73	31	1
98	9	4	15	2

545	164	66	74	19
543	98	52	30	7
311	88	78	40	13
207	83	73	31	1
98	9	4	15	2

558	168	66	74	19
554	99	52	30	7
315	89	78	40	13
208	83	73	31	1
98	9	4	15	2

570	171	66	74	19
566	99	52	30	7
322	93	78	40	13
212	83	73	31	1
98	9	4	15	2

579	177	66	74	19
579	102	52	30	7
325	93	78	40	13
215	83	73	31	1
98	9	4	15	2

587	179	68	74	19
584	103	52	30	7
328	97	78	40	13
216	83	73	31	1
